temp,season,holiday,workingday,weather,atemp,humidity,windspeed,rent
15.0,2,0,0,2,17.425,87,15.0013,5
16.0,2,0,0,2,19.695,87,19.0012,4
16.0,2,0,0,3,20.455,82,22.0028,10
16.0,2,0,0,2,20.455,82,27.9993,21
16.0,2,0,0,3,20.455,87,23.9994,45
16.0,2,0,0,3,20.455,100,19.9995,29
17.0,2,0,0,3,21.21,94,26.0027,22
17.0,2,0,0,3,21.21,94,30.0026,31
19.0,2,0,0,2,22.725,88,39.0007,32
19.0,2,0,0,3,22.725,94,35.0008,58
21.0,2,0,0,3,25.0,83,39.0007,63
21.0,2,0,0,3,25.0,83,39.0007,78
20.0,2,0,0,3,24.24,88,31.0009,33
20.0,2,0,0,3,24.24,88,39.0007,15
20.0,2,0,0,2,24.24,94,26.0027,38
21.0,2,0,0,2,25.0,94,27.9993,71
18.0,2,0,0,3,21.97,94,15.0013,53
18.0,2,0,0,2,21.97,94,0.0,14
17.0,2,0,0,3,21.21,100,0.0,24
18.0,2,0,0,2,21.97,77,19.0012,35
18.0,2,0,0,2,21.97,77,19.0012,33
17.0,2,0,0,1,21.21,67,15.0013,31
16.0,2,0,0,1,20.455,62,12.998,29
16.0,2,0,0,1,20.455,66,8.9981,25
15.0,2,0,0,1,18.18,76,7.0015,7
15.0,2,0,0,1,17.425,71,11.0014,3
15.0,2,0,0,1,15.91,66,30.0026,8
15.0,2,0,0,1,16.665,50,23.9994,16
16.0,2,0,0,1,19.695,46,26.0027,43
16.0,2,0,0,1,20.455,43,19.0012,102
17.0,2,0,0,1,21.21,44,30.0026,211
19.0,2,0,0,1,22.725,41,27.9993,304
19.0,2,0,0,1,22.725,38,26.0027,354
20.0,2,0,0,1,24.24,34,26.0027,343
21.0,2,0,0,1,25.0,34,26.0027,361
22.0,2,0,0,1,25.76,32,35.0008,388
22.0,2,0,0,1,25.76,30,23.9994,343
23.0,2,0,0,1,26.515,30,30.0026,306
23.0,2,0,0,1,26.515,30,26.0027,277
23.0,2,0,0,1,26.515,30,19.9995,210
21.0,2,0,0,1,25.0,36,12.998,141
20.0,2,0,0,1,24.24,42,12.998,83
20.0,2,0,0,1,24.24,39,7.0015,70
18.0,2,0,0,1,21.97,67,11.0014,56
19.0,2,0,1,1,22.725,47,6.0032,39
19.0,2,0,1,1,22.725,47,8.9981,19
17.0,2,0,1,1,21.21,67,7.0015,16
17.0,2,0,1,1,21.21,62,7.0015,7
16.0,2,0,1,1,20.455,87,11.0014,6
16.0,2,0,1,1,20.455,76,6.0032,16
16.0,2,0,1,1,20.455,82,0.0,54
19.0,2,0,1,1,22.725,63,0.0,168
19.0,2,0,1,1,22.725,63,0.0,297
20.0,2,0,1,2,24.24,55,7.0015,169
21.0,2,0,1,2,25.0,55,7.0015,109
22.0,2,0,1,2,25.76,52,6.0032,123
23.0,2,0,1,2,26.515,49,6.0032,184
23.0,2,0,1,2,26.515,49,11.0014,169
24.0,2,0,1,2,27.275,49,12.998,144
25.0,2,0,1,2,31.06,43,12.998,176
25.0,2,0,1,1,31.06,46,19.0012,205
24.0,2,0,1,1,27.275,49,19.0012,428
26.0,2,0,1,1,31.06,31,23.9994,362
23.0,2,0,1,1,26.515,46,16.9979,286
25.0,2,0,1,1,31.06,33,19.9995,165
23.0,2,0,1,1,26.515,37,19.0012,151
21.0,2,0,1,1,25.0,55,19.0012,90
20.0,2,0,1,1,24.24,59,16.9979,46
20.0,2,0,1,1,24.24,55,15.0013,25
19.0,2,0,1,1,22.725,63,15.0013,7
19.0,2,0,1,1,22.725,67,19.0012,13
20.0,2,0,1,1,23.485,63,15.0013,3
19.0,2,0,1,1,22.725,67,6.0032,5
19.0,2,0,1,2,22.725,72,12.998,18
20.0,2,0,1,2,23.485,67,0.0,65
21.0,2,0,1,2,25.0,55,0.0,188
20.0,2,0,1,2,24.24,68,8.9981,351
21.0,2,0,1,3,25.0,63,6.0032,162
20.0,2,0,1,2,24.24,72,15.0013,75
22.0,2,0,1,2,25.76,68,11.0014,72
22.0,2,0,1,2,25.76,64,6.0032,103
22.0,2,0,1,2,25.76,68,15.0013,129
22.0,2,0,1,2,25.76,64,12.998,107
22.0,2,0,1,2,25.76,65,11.0014,127
23.0,2,0,1,1,26.515,52,19.9995,192
23.0,2,0,1,1,26.515,60,7.0015,411
22.0,2,0,1,2,25.76,64,8.9981,421
20.0,2,0,1,2,24.24,72,12.998,276
20.0,2,0,1,2,24.24,72,15.0013,168
20.0,2,0,1,2,24.24,72,8.9981,122
20.0,2,0,1,1,23.485,77,6.0032,112
19.0,2,0,1,1,22.725,88,6.0032,52
17.0,2,0,0,1,21.21,67,6.0032,96
17.0,2,0,0,1,21.21,69,7.0015,59
17.0,2,0,0,1,21.21,77,7.0015,50
16.0,2,0,0,1,20.455,82,7.0015,23
16.0,2,0,0,1,20.455,76,7.0015,17
16.0,2,0,0,1,20.455,82,6.0032,10
16.0,2,0,0,2,20.455,82,6.0032,13
17.0,2,0,0,2,21.21,77,6.0032,33
18.0,2,0,0,2,21.97,77,8.9981,59
19.0,2,0,0,2,22.725,72,8.9981,141
20.0,2,0,0,2,23.485,63,12.998,264
19.0,2,0,0,1,22.725,82,7.0015,250
20.0,2,0,0,2,23.485,77,7.0015,281
20.0,2,0,0,2,24.24,63,11.0014,332
20.0,2,0,0,2,24.24,68,7.0015,238
20.0,2,0,0,2,24.24,72,0.0,266
20.0,2,0,0,2,24.24,72,12.998,214
20.0,2,0,0,2,23.485,82,16.9979,196
19.0,2,0,0,2,22.725,82,6.0032,159
19.0,2,0,0,2,22.725,84,7.0015,178
19.0,2,0,0,2,22.725,82,0.0,121
19.0,2,0,0,2,22.725,82,0.0,105
19.0,2,0,0,2,22.725,82,0.0,100
19.0,2,0,0,1,22.725,77,12.998,146
19.0,2,0,1,1,22.725,72,8.9981,177
19.0,2,0,1,1,22.725,72,8.9981,114
18.0,2,0,1,2,21.97,77,15.0013,35
18.0,2,0,1,1,21.97,77,8.9981,16
18.0,2,0,1,1,21.97,77,11.0014,17
18.0,2,0,1,2,21.97,77,8.9981,20
18.0,2,0,1,1,21.97,88,7.0015,62
19.0,2,0,1,2,22.725,82,22.0028,209
20.0,2,0,1,2,23.485,77,15.0013,371
20.0,2,0,1,2,24.24,77,19.0012,172
22.0,2,0,1,2,25.76,77,15.0013,108
24.0,2,0,1,1,27.275,73,19.9995,130
25.0,2,0,1,1,30.305,69,15.0013,187
25.0,2,0,1,2,30.305,69,12.998,170
26.0,2,0,1,1,30.305,69,15.0013,181
27.0,2,0,1,1,31.06,61,12.998,155
27.0,2,0,1,1,31.06,61,15.0013,269
27.0,2,0,1,1,31.06,65,12.998,537
26.0,2,0,1,2,30.305,65,12.998,518
25.0,2,0,1,2,30.305,69,8.9981,314
25.0,2,0,1,2,30.305,69,8.9981,218
25.0,2,0,1,2,29.545,73,7.0015,232
25.0,2,0,1,2,29.545,73,0.0,125
23.0,2,0,1,2,26.515,83,12.998,64
23.0,2,0,1,2,26.515,83,15.0013,16
23.0,2,0,1,2,26.515,78,16.9979,14
23.0,2,0,1,2,26.515,78,16.9979,5
22.0,2,0,1,1,25.76,83,19.0012,2
21.0,2,0,1,1,25.0,88,15.0013,4
21.0,2,0,1,1,25.0,88,8.9981,14
21.0,2,0,1,2,25.0,94,11.0014,109
22.0,2,0,1,2,25.76,88,15.0013,265
23.0,2,0,1,2,26.515,83,19.0012,459
25.0,2,0,1,2,28.79,78,23.9994,186
26.0,2,0,1,2,30.305,69,23.9994,127
27.0,2,0,1,2,31.06,65,22.0028,140
28.0,2,0,1,2,31.82,61,32.9975,217
29.0,2,0,1,2,32.575,58,40.9973,194
29.0,2,0,1,2,32.575,58,35.0008,158
29.0,2,0,1,2,32.575,58,30.0026,154
30.0,2,0,1,1,33.335,54,31.0009,271
29.0,2,0,1,1,32.575,54,31.0009,517
29.0,2,0,1,1,32.575,48,27.9993,544
28.0,2,0,1,1,31.82,57,23.9994,365
27.0,2,0,1,1,31.06,61,12.998,290
26.0,2,0,1,2,31.06,61,30.0026,225
24.0,2,0,1,2,27.275,60,26.0027,113
23.0,2,0,1,2,26.515,68,22.0028,62
21.0,2,0,1,3,25.0,77,11.0014,27
20.0,2,0,1,3,24.24,82,19.0012,7
20.0,2,0,1,3,24.24,82,19.0012,4
17.0,2,0,1,3,21.21,88,35.0008,1
16.0,2,0,1,3,19.695,94,22.0028,3
15.0,2,0,1,3,16.665,87,22.0028,9
14.0,2,0,1,3,15.15,93,26.0027,21
14.0,2,0,1,3,15.15,93,23.9994,52
14.0,2,0,1,3,15.15,93,26.0027,79
14.0,2,0,1,3,15.15,93,23.9994,40
14.0,2,0,1,2,15.91,93,19.0012,31
16.0,2,0,1,1,20.455,82,22.0028,72
18.0,2,0,1,2,21.97,62,23.9994,124
19.0,2,0,1,2,22.725,59,30.0026,143
20.0,2,0,1,1,24.24,51,26.0027,107
20.0,2,0,1,1,23.485,51,27.9993,129
20.0,2,0,1,1,24.24,45,31.0009,195
16.0,2,0,1,1,20.455,71,16.9979,410
17.0,2,0,1,1,21.21,67,16.9979,396
17.0,2,0,1,1,21.21,58,23.9994,296
16.0,2,0,1,1,20.455,62,22.0028,191
16.0,2,0,1,1,20.455,62,11.0014,150
16.0,2,0,1,1,19.695,62,15.0013,89
15.0,2,0,1,1,17.425,62,15.0013,57
15.0,2,0,1,1,17.425,66,12.998,27
14.0,2,0,1,1,16.665,71,12.998,10
14.0,2,0,1,1,15.91,66,15.0013,5
14.0,2,0,1,1,15.91,66,16.9979,4
14.0,2,0,1,1,15.91,66,16.9979,7
14.0,2,0,1,1,15.91,66,16.9979,30
14.0,2,0,1,1,15.91,66,16.9979,89
16.0,2,0,1,1,19.695,58,16.9979,271
17.0,2,0,1,1,21.21,50,16.9979,440
19.0,2,0,1,1,22.725,44,19.0012,184
20.0,2,0,1,1,24.24,39,19.0012,128
21.0,2,0,1,1,25.0,36,30.0026,148
21.0,2,0,1,1,25.0,34,23.9994,196
22.0,2,0,1,1,25.76,30,39.0007,192
22.0,2,0,1,1,25.76,28,30.0026,154
23.0,2,0,1,1,26.515,26,32.9975,147
24.0,2,0,1,1,27.275,24,27.9993,269
23.0,2,0,1,1,26.515,26,26.0027,533
23.0,2,0,1,1,26.515,26,19.0012,520
22.0,2,0,1,1,25.76,28,15.0013,361
20.0,2,0,1,1,24.24,34,11.0014,258
20.0,2,0,1,1,24.24,36,12.998,180
20.0,2,0,1,1,23.485,39,12.998,165
19.0,2,0,1,1,22.725,41,12.998,115
18.0,2,0,1,1,21.97,44,11.0014,56
16.0,2,0,1,1,20.455,62,11.0014,32
16.0,2,0,1,1,19.695,62,7.0015,16
15.0,2,0,1,1,18.18,71,7.0015,9
15.0,2,0,1,1,18.18,71,7.0015,1
14.0,2,0,1,1,17.425,81,7.0015,16
15.0,2,0,1,1,18.18,81,6.0032,82
16.0,2,0,1,1,20.455,82,0.0,222
17.0,2,0,1,1,21.21,77,16.9979,450
19.0,2,0,1,1,22.725,67,19.0012,188
22.0,2,0,1,2,25.76,49,22.0028,127
22.0,2,0,1,2,25.76,49,22.0028,165
23.0,2,0,1,1,26.515,49,23.9994,246
24.0,2,0,1,1,27.275,40,22.0028,253
25.0,2,0,1,1,31.06,40,30.0026,213
25.0,2,0,1,1,31.06,38,26.0027,260
25.0,2,0,1,1,31.06,40,16.9979,344
24.0,2,0,1,1,27.275,40,23.9994,553
22.0,2,0,1,3,25.76,52,23.9994,470
22.0,2,0,1,3,25.76,52,23.9994,292
21.0,2,0,1,1,25.0,48,7.0015,190
20.0,2,0,1,1,23.485,67,8.9981,152
19.0,2,0,1,1,22.725,72,15.0013,151
18.0,2,0,1,1,21.97,82,8.9981,120
17.0,2,0,0,1,21.21,82,8.9981,86
17.0,2,0,0,1,21.21,82,7.0015,58
17.0,2,0,0,1,21.21,82,6.0032,52
17.0,2,0,0,1,21.21,77,6.0032,18
16.0,2,0,0,1,20.455,82,7.0015,5
19.0,2,0,0,1,22.725,59,8.9981,7
17.0,2,0,0,1,21.21,77,6.0032,13
20.0,2,0,0,1,23.485,59,0.0,40
21.0,2,0,0,1,25.0,52,12.998,115
22.0,2,0,0,1,25.76,49,19.0012,218
23.0,2,0,0,1,26.515,49,19.9995,298
23.0,2,0,0,1,26.515,43,0.0,347
25.0,2,0,0,1,31.06,40,12.998,373
25.0,2,0,0,1,31.06,35,19.0012,436
25.0,2,0,0,3,31.06,35,11.0014,378
25.0,2,0,0,1,31.06,38,16.9979,378
25.0,2,0,0,1,31.06,38,12.998,342
24.0,2,0,0,1,27.275,40,15.0013,354
24.0,2,0,0,1,27.275,37,11.0014,289
23.0,2,0,0,1,26.515,43,12.998,267
23.0,2,0,0,1,26.515,43,8.9981,219
22.0,2,0,0,1,25.76,49,15.0013,182
22.0,2,0,0,1,25.76,49,12.998,120
20.0,2,0,0,1,24.24,59,7.0015,119
20.0,2,0,0,2,24.24,59,7.0015,100
21.0,2,0,0,2,25.0,55,0.0,64
20.0,2,0,0,1,23.485,63,0.0,59
19.0,2,0,0,1,22.725,72,6.0032,31
17.0,2,0,0,1,21.21,82,0.0,10
18.0,2,0,0,2,21.97,77,0.0,5
18.0,2,0,0,2,21.97,82,0.0,6
19.0,2,0,0,2,22.725,82,0.0,23
21.0,2,0,0,1,25.0,63,8.9981,86
23.0,2,0,0,1,26.515,52,15.0013,160
24.0,2,0,0,1,27.275,49,8.9981,244
24.0,2,0,0,1,27.275,49,6.0032,340
25.0,2,0,0,1,31.06,46,6.0032,382
25.0,2,0,0,1,31.06,49,8.9981,390
25.0,2,0,0,1,31.06,49,0.0,366
25.0,2,0,0,1,31.06,49,0.0,358
25.0,2,0,0,1,31.06,46,7.0015,385
24.0,2,0,0,3,27.275,49,19.0012,351
24.0,2,0,0,1,27.275,49,0.0,268
23.0,2,0,0,1,26.515,64,0.0,239
21.0,2,0,0,1,25.0,77,8.9981,174
21.0,2,0,0,1,25.0,77,6.0032,127
20.0,2,0,0,1,24.24,88,6.0032,115
19.0,2,0,0,1,22.725,88,6.0032,50
19.0,2,0,1,1,22.725,82,6.0032,53
18.0,2,0,1,1,21.97,88,0.0,33
18.0,2,0,1,1,21.97,94,0.0,8
19.0,2,0,1,1,22.725,82,6.0032,7
17.0,2,0,1,1,21.21,82,11.0014,4
17.0,2,0,1,1,21.21,77,11.0014,23
18.0,2,0,1,1,21.97,72,16.9979,89
20.0,2,0,1,1,23.485,63,16.9979,237
21.0,2,0,1,1,25.0,55,15.0013,374
22.0,2,0,1,1,25.76,56,11.0014,178
23.0,2,0,1,1,26.515,52,12.998,119
25.0,2,0,1,1,31.06,46,15.0013,125
25.0,2,0,1,1,31.06,43,12.998,195
25.0,2,0,1,1,31.06,38,19.0012,174
25.0,2,0,1,1,31.06,41,15.0013,162
25.0,2,0,1,1,31.06,41,15.0013,199
26.0,2,0,1,1,31.06,38,15.0013,304
25.0,2,0,1,1,31.06,38,16.9979,598
25.0,2,0,1,1,31.06,38,19.9995,524
24.0,2,0,1,1,27.275,43,12.998,384
22.0,2,0,1,1,25.76,49,12.998,239
21.0,2,0,1,1,25.0,59,8.9981,156
21.0,2,0,1,1,25.0,68,6.0032,116
20.0,2,0,1,1,24.24,68,6.0032,61
20.0,2,0,1,1,23.485,63,0.0,18
19.0,2,0,1,1,22.725,59,6.0032,15
18.0,2,0,1,1,21.97,58,8.9981,5
18.0,2,0,1,1,21.97,54,12.998,4
17.0,2,0,1,1,21.21,62,16.9979,2
16.0,2,0,1,1,20.455,66,15.0013,29
17.0,2,0,1,1,21.21,67,8.9981,112
18.0,2,0,1,2,21.97,62,8.9981,314
20.0,2,0,1,2,24.24,51,7.0015,425
21.0,2,0,1,2,25.0,48,7.0015,205
23.0,2,0,1,2,26.515,37,6.0032,127
23.0,2,0,1,2,26.515,43,8.9981,125
25.0,2,0,1,2,31.06,38,0.0,217
25.0,2,0,1,2,31.06,38,16.9979,202
25.0,2,0,1,2,31.06,33,0.0,176
26.0,2,0,1,2,31.06,33,6.0032,180
27.0,2,0,1,1,31.06,31,7.0015,327
26.0,2,0,1,1,31.06,33,0.0,611
26.0,2,0,1,1,31.06,29,8.9981,550
25.0,2,0,1,1,31.06,43,15.0013,434
22.0,2,0,1,1,25.76,60,8.9981,291
22.0,2,0,1,1,25.76,52,0.0,203
21.0,2,0,1,1,25.0,55,7.0015,150
21.0,2,0,1,2,25.0,59,8.9981,81
21.0,2,0,1,2,25.0,55,8.9981,38
20.0,2,0,1,2,24.24,59,7.0015,20
21.0,2,0,1,1,25.0,59,0.0,10
20.0,2,0,1,1,24.24,63,15.0013,3
20.0,2,0,1,2,23.485,88,8.9981,2
19.0,2,0,1,1,22.725,88,8.9981,20
19.0,2,0,1,1,22.725,82,8.9981,99
20.0,2,0,1,1,23.485,72,12.998,318
20.0,2,0,1,1,23.485,77,16.9979,442
21.0,2,0,1,1,25.0,72,8.9981,203
22.0,2,0,1,1,25.76,68,6.0032,154
23.0,2,0,1,1,26.515,64,6.0032,141
25.0,2,0,1,1,31.06,56,0.0,226
25.0,2,0,1,1,31.06,50,0.0,193
25.0,2,0,1,1,31.06,53,6.0032,177
26.0,2,0,1,1,31.06,41,0.0,179
27.0,2,0,1,1,31.06,39,0.0,289
26.0,2,0,1,1,31.06,47,7.0015,259
25.0,2,0,1,1,31.06,50,19.9995,274
23.0,2,0,1,1,26.515,52,8.9981,401
22.0,2,0,1,1,25.76,64,8.9981,273
22.0,2,0,1,1,25.76,60,0.0,234
20.0,2,0,1,1,24.24,72,16.9979,146
19.0,2,0,1,1,22.725,88,16.9979,81
19.0,2,0,1,2,22.725,88,15.0013,44
19.0,2,0,1,1,22.725,88,15.0013,17
18.0,2,0,1,1,21.97,94,12.998,15
18.0,2,0,1,1,21.97,88,8.9981,5
17.0,2,0,1,1,21.21,94,0.0,6
17.0,2,0,1,1,21.21,94,8.9981,29
18.0,2,0,1,1,21.97,88,0.0,112
19.0,2,0,1,1,22.725,88,8.9981,297
20.0,2,0,1,1,23.485,82,12.998,421
20.0,2,0,1,2,24.24,77,19.0012,212
22.0,2,0,1,2,25.76,68,15.0013,147
24.0,2,0,1,1,27.275,60,15.0013,179
24.0,2,0,1,1,27.275,60,15.0013,207
25.0,2,0,1,2,31.06,57,19.9995,218
25.0,2,0,1,2,30.305,61,15.0013,191
26.0,2,0,1,2,31.06,53,16.9979,217
26.0,2,0,1,2,31.06,57,16.9979,288
26.0,2,0,1,2,31.06,57,12.998,594
25.0,2,0,1,1,30.305,69,15.0013,527
25.0,2,0,1,2,30.305,64,12.998,364
25.0,2,0,1,1,30.305,64,12.998,276
23.0,2,0,1,1,26.515,83,8.9981,223
22.0,2,0,1,1,25.76,83,12.998,172
22.0,2,0,1,2,25.76,77,12.998,103
21.0,2,0,1,2,25.0,83,11.0014,52
21.0,2,0,1,1,25.0,83,11.0014,20
20.0,2,0,1,2,24.24,88,8.9981,11
20.0,2,0,1,2,24.24,88,8.9981,4
20.0,2,0,1,3,24.24,88,11.0014,5
20.0,2,0,1,2,24.24,88,12.998,25
20.0,2,0,1,3,24.24,88,8.9981,82
20.0,2,0,1,3,24.24,88,11.0014,157
20.0,2,0,1,2,24.24,88,12.998,387
20.0,2,0,1,2,24.24,88,12.998,233
21.0,2,0,1,2,25.0,83,8.9981,130
21.0,2,0,1,2,25.0,83,11.0014,146
21.0,2,0,1,2,25.0,88,12.998,223
21.0,2,0,1,2,25.0,88,26.0027,226
21.0,2,0,1,2,25.0,87,19.0012,190
21.0,2,0,1,2,25.0,88,11.0014,198
21.0,2,0,1,2,25.0,88,8.9981,300
21.0,2,0,1,3,25.0,88,11.0014,491
21.0,2,0,1,3,25.0,88,11.0014,398
21.0,2,0,1,2,25.0,83,12.998,270
21.0,2,0,1,2,25.0,83,8.9981,152
21.0,2,0,1,2,25.0,84,11.0014,154
21.0,2,0,1,2,25.0,83,15.0013,132
20.0,2,0,1,3,24.24,88,11.0014,119
20.0,2,0,0,2,24.24,88,8.9981,102
20.0,2,0,0,2,24.24,88,8.9981,82
20.0,2,0,0,2,24.24,88,8.9981,52
20.0,2,0,0,2,24.24,88,8.9981,35
20.0,2,0,0,2,24.24,82,11.0014,5
20.0,2,0,0,2,24.24,82,7.0015,14
20.0,2,0,0,2,24.24,88,7.0015,11
20.0,2,0,0,3,23.485,100,0.0,32
20.0,2,0,0,3,24.24,94,0.0,88
21.0,2,0,0,2,25.0,94,6.0032,100
21.0,2,0,0,2,25.0,94,11.0014,167
21.0,2,0,0,2,25.0,94,8.9981,279
21.0,2,0,0,3,25.0,100,6.0032,279
21.0,2,0,0,3,25.0,100,6.0032,248
22.0,2,0,0,2,25.76,94,8.9981,216
22.0,2,0,0,2,25.76,94,11.0014,294
22.0,2,0,0,2,25.76,94,12.998,295
23.0,2,0,0,2,26.515,88,12.998,272
23.0,2,0,0,2,26.515,88,15.0013,304
22.0,2,0,0,3,25.76,94,8.9981,248
22.0,2,0,0,3,25.76,94,8.9981,157
22.0,2,0,0,3,25.76,94,15.0013,59
22.0,2,0,0,3,25.76,94,11.0014,26
21.0,2,0,0,3,25.0,100,12.998,44
21.0,2,0,0,2,25.0,100,0.0,39
21.0,2,0,0,2,25.0,100,7.0015,47
21.0,2,0,0,2,25.0,100,8.9981,50
21.0,2,0,0,2,25.0,100,0.0,32
21.0,2,0,0,2,25.0,100,0.0,13
21.0,2,0,0,3,25.0,100,7.0015,14
21.0,2,0,0,2,25.0,100,8.9981,17
21.0,2,0,0,2,25.0,100,8.9981,42
22.0,2,0,0,2,25.76,94,8.9981,70
24.0,2,0,0,1,27.275,83,16.9979,134
24.0,2,0,0,1,27.275,83,15.0013,226
25.0,2,0,0,1,28.79,78,15.0013,322
25.0,2,0,0,1,29.545,73,19.9995,367
25.0,2,0,0,1,29.545,73,19.0012,456
26.0,2,0,0,1,30.305,73,12.998,437
27.0,2,0,0,1,31.06,69,16.9979,459
26.0,2,0,0,1,30.305,69,16.9979,440
23.0,2,0,0,3,26.515,78,23.9994,392
23.0,2,0,0,1,26.515,78,16.9979,237
23.0,2,0,0,1,26.515,83,7.0015,231
22.0,2,0,0,1,25.76,88,0.0,191
22.0,2,0,0,1,25.76,88,0.0,151
23.0,2,0,0,1,26.515,83,0.0,117
22.0,2,0,0,1,25.76,88,15.0013,69
21.0,2,0,1,1,25.0,94,7.0015,38
21.0,2,0,1,1,25.0,94,8.9981,14
20.0,2,0,1,1,24.24,100,6.0032,13
20.0,2,0,1,1,24.24,94,11.0014,4
20.0,2,0,1,1,24.24,100,8.9981,6
20.0,2,0,1,1,24.24,93,12.998,21
21.0,2,0,1,1,25.0,88,11.0014,104
21.0,2,0,1,1,25.0,83,19.0012,272
23.0,2,0,1,1,26.515,73,19.9995,394
25.0,2,0,1,1,29.545,69,12.998,194
25.0,2,0,1,1,30.305,65,6.0032,112
26.0,2,0,1,1,31.06,57,0.0,185
27.0,2,0,1,1,31.06,54,6.0032,209
28.0,2,0,1,1,31.82,51,0.0,214
28.0,2,0,1,1,31.82,51,0.0,193
30.0,2,0,1,1,33.335,51,0.0,165
25.0,2,0,1,3,28.79,78,16.9979,226
24.0,2,0,1,1,27.275,88,15.0013,274
24.0,2,0,1,3,27.275,83,12.998,453
24.0,2,0,1,1,27.275,83,16.9979,308
24.0,2,0,1,1,27.275,83,0.0,198
24.0,2,0,1,1,27.275,83,0.0,177
23.0,2,0,1,1,26.515,88,6.0032,127
23.0,2,0,1,1,26.515,88,6.0032,57
23.0,2,0,1,2,26.515,88,0.0,31
23.0,2,0,1,3,26.515,88,0.0,13
23.0,2,0,1,3,26.515,88,0.0,8
22.0,2,0,1,3,25.76,94,16.9979,4
22.0,2,0,1,3,25.76,94,16.9979,4
21.0,2,0,1,3,25.0,94,16.9979,22
21.0,2,0,1,3,25.0,94,16.9979,49
21.0,2,0,1,2,25.0,94,16.9979,151
21.0,2,0,1,2,25.0,94,19.9995,347
22.0,2,0,1,2,25.76,88,16.9979,207
22.0,2,0,1,3,25.76,88,16.9979,104
23.0,2,0,1,2,26.515,83,27.9993,130
23.0,2,0,1,3,26.515,83,27.9993,153
23.0,2,0,1,2,26.515,88,22.0028,172
25.0,2,0,1,1,29.545,73,31.0009,184
25.0,2,0,1,1,30.305,69,30.0026,210
25.0,2,0,1,1,30.305,61,22.0028,290
25.0,2,0,1,1,30.305,65,27.9993,604
25.0,2,0,1,1,29.545,69,19.9995,480
25.0,2,0,1,1,29.545,69,16.9979,349
24.0,2,0,1,1,27.275,83,27.9993,283
22.0,2,0,1,1,25.76,88,16.9979,174
22.0,2,0,1,2,25.76,88,19.0012,98
22.0,2,0,1,2,25.76,88,16.9979,56
22.0,2,0,1,2,25.76,88,15.0013,23
22.0,2,0,1,2,25.76,88,16.9979,12
21.0,2,0,1,3,25.0,94,15.0013,6
21.0,2,0,1,3,25.0,94,19.9995,9
21.0,2,0,1,3,25.0,94,19.9995,3
21.0,2,0,1,1,25.0,100,15.0013,9
21.0,2,0,1,1,25.0,100,8.9981,101
22.0,2,0,1,1,25.76,88,12.998,274
23.0,2,0,1,1,26.515,88,19.0012,453
23.0,2,0,1,3,26.515,83,16.9979,202
22.0,2,0,1,3,25.76,88,19.0012,106
22.0,2,0,1,2,25.76,94,6.0032,23
23.0,2,0,1,1,26.515,94,19.9995,54
23.0,2,0,1,2,26.515,83,22.0028,122
24.0,2,0,1,2,27.275,78,19.0012,138
25.0,2,0,1,1,28.79,78,16.9979,167
25.0,2,0,1,1,29.545,73,12.998,294
25.0,2,0,1,1,29.545,69,8.9981,565
25.0,2,0,1,1,29.545,73,15.0013,489
23.0,2,0,1,3,26.515,88,8.9981,331
23.0,2,0,1,3,26.515,88,8.9981,213
21.0,2,0,1,1,25.0,88,0.0,85
21.0,2,0,1,1,25.0,83,0.0,117
21.0,2,0,1,1,25.0,94,6.0032,59
21.0,2,0,1,1,25.0,94,7.0015,29
20.0,2,0,1,1,24.24,94,0.0,6
20.0,2,0,1,1,24.24,94,0.0,15
20.0,2,0,1,1,23.485,100,0.0,4
20.0,2,0,1,1,23.485,94,0.0,5
20.0,2,0,1,1,23.485,94,0.0,26
20.0,2,0,1,2,24.24,94,0.0,103
20.0,2,0,1,2,24.24,100,0.0,257
21.0,2,0,1,2,25.0,88,0.0,487
22.0,2,0,1,2,25.76,88,6.0032,216
22.0,2,0,1,2,25.76,83,0.0,130
22.0,2,0,1,3,25.76,88,11.0014,164
24.0,2,0,1,2,27.275,78,7.0015,168
24.0,2,0,1,3,27.275,64,16.9979,183
22.0,2,0,1,3,25.76,73,12.998,180
23.0,2,0,1,1,26.515,78,11.0014,188
24.0,2,0,1,1,27.275,64,12.998,302
23.0,2,0,1,1,26.515,78,11.0014,547
25.0,2,0,1,1,31.06,55,11.0014,513
24.0,2,0,1,1,27.275,60,8.9981,410
22.0,2,0,1,1,25.76,77,19.0012,282
22.0,2,0,1,1,25.76,77,19.0012,209
20.0,2,0,1,3,24.24,82,19.9995,79
20.0,2,0,1,1,23.485,94,0.0,72
29.0,2,0,1,1,33.335,79,11.0014,34
29.0,2,0,1,1,33.335,84,16.9979,17
29.0,2,0,1,1,33.335,79,11.0014,3
28.0,2,0,1,1,31.82,89,12.998,6
28.0,2,0,1,2,31.82,89,15.0013,4
27.0,2,0,1,2,29.545,89,6.0032,21
28.0,2,0,1,2,31.82,89,6.0032,128
29.0,2,0,1,2,33.335,79,11.0014,284
30.0,2,0,1,2,34.85,79,12.998,454
30.0,2,0,1,2,35.605,74,15.0013,207
31.0,2,0,1,2,37.12,75,16.9979,115
34.0,2,0,1,2,40.15,59,15.0013,112
35.0,2,0,1,1,41.665,53,0.0,169
37.0,2,0,1,1,40.91,37,12.998,154
37.0,2,0,1,1,40.91,37,16.9979,145
